,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,time
309,AAPL,2018-08-10,207.53,209.1,206.67,207.36,24611202,50.050576635,50.4292178209,49.84316808729999,50.0095772709,98444808,0.73,1.0,00:00:00+00:00
310,AAPL,2018-08-13,208.87,210.95,207.7,207.7,25890880,50.373748093100005,50.8753873712,50.0915759991,50.0915759991,103563520,0.0,1.0,00:00:00+00:00
311,AAPL,2018-08-14,209.75,210.56,208.26,210.16,20748010,50.5859800954,50.7813300066,50.226632727799995,50.6848609146,82992040,0.0,1.0,00:00:00+00:00
312,AAPL,2018-08-15,210.24,210.74,208.33,209.22,28807564,50.704154733,50.824741098000004,50.2435148189,50.4581585485,115230256,0.0,1.0,00:00:00+00:00
313,AAPL,2018-08-16,213.32,213.81,211.47,211.75,28500367,51.4469667411,51.5651413787,51.0007971908,51.068325555200005,114001468,0.0,1.0,00:00:00+00:00
314,AAPL,2018-08-17,217.58,217.95,213.16,213.44,35426997,52.4743625704,52.5635964805,51.4083791043,51.4759074687,141707988,0.0,1.0,00:00:00+00:00
315,AAPL,2018-08-20,215.46,219.18,215.11,218.1,30287695,51.9630763831,52.8602389383,51.878665927600004,52.59977239,121150780,0.0,1.0,00:00:00+00:00
316,AAPL,2018-08-21,215.04,217.19,214.03,216.8,26159755,51.861783836499995,52.3803052058,51.6181993793,52.2862478411,104639020,0.0,1.0,00:00:00+00:00
317,AAPL,2018-08-22,215.05,216.36,213.84,214.1,19018131,51.8641955638,52.18013184,51.572376560600006,51.6350814704,76072524,0.0,1.0,00:00:00+00:00
318,AAPL,2018-08-23,215.49,217.05,214.6,214.65,18883224,51.970311565,52.3465410236,51.7556678354,51.7677264718,75532896,0.0,1.0,00:00:00+00:00
319,AAPL,2018-08-24,216.16,216.9,215.11,216.6,18476356,52.131897294,52.3103651141,51.878665927600004,52.238013295100004,73905424,0.0,1.0,00:00:00+00:00
320,AAPL,2018-08-27,217.94,218.74,216.33,217.15,20525117,52.561184753199996,52.7541229371,52.1728966581,52.3706582966,82100468,0.0,1.0,00:00:00+00:00
321,AAPL,2018-08-28,219.7,220.54,218.92,219.01,22776766,52.9856487578,53.188233850900005,52.7975340285,52.8192395742,91107064,0.0,1.0,00:00:00+00:00
322,AAPL,2018-08-29,222.98,223.49,219.41,220.15,27254804,53.7766953119,53.8996934041,52.915708666099995,53.0941764863,109019216,0.0,1.0,00:00:00+00:00
323,AAPL,2018-08-30,225.03,228.26,222.4,223.25,48793824,54.271099408199994,55.0500873257,53.636815128500004,53.8418119489,195175296,0.0,1.0,00:00:00+00:00
324,AAPL,2018-08-31,227.63,228.87,226.0,226.51,43340134,54.898148505900004,55.1972026909,54.5050369562,54.6280350484,173360536,0.0,1.0,00:00:00+00:00
325,AAPL,2018-09-04,228.36,229.18,226.63,228.41,27390132,55.0742045987,55.271966237200004,54.656975776,55.08626323520001,109560528,0.0,1.0,00:00:00+00:00
326,AAPL,2018-09-05,226.87,229.67,225.1,228.99,33332960,54.7148572312,55.3901408749,54.2879814992,55.2261434185,133331840,0.0,1.0,00:00:00+00:00
327,AAPL,2018-09-06,223.1,227.35,221.3,226.23,34289976,53.8056360395,54.8306201415,53.3715251256,54.560506683999996,137159904,0.0,1.0,00:00:00+00:00
328,AAPL,2018-09-07,221.3,225.37,220.71,221.85,37619810,53.3715251256,54.3530981363,53.229233215,53.504170127100004,150479240,0.0,1.0,00:00:00+00:00
329,AAPL,2018-09-10,218.33,221.85,216.47,220.95,39516453,52.6552421179,53.504170127100004,52.206660840299996,53.287114670200005,158065812,0.0,1.0,00:00:00+00:00
330,AAPL,2018-09-11,223.85,224.3,216.56,218.01,35749049,53.9865155869,54.095043315299996,52.2283663859,52.578066844300004,142996196,0.0,1.0,00:00:00+00:00
331,AAPL,2018-09-12,221.07,225.0,219.84,224.94,49278740,53.3160553978,54.2638642263,53.01941294,54.2493938625,197114960,0.0,1.0,00:00:00+00:00
332,AAPL,2018-09-13,226.41,228.35,222.57,223.52,41706377,54.6039177754,55.07179287140001,53.6778144926,53.90692858600001,166825508,0.0,1.0,00:00:00+00:00
333,AAPL,2018-09-14,223.84,226.84,222.52,225.75,31999289,53.9841038596,54.70762204930001,53.6657558561,54.4447437737,127997156,0.0,1.0,00:00:00+00:00
334,AAPL,2018-09-17,217.88,222.95,217.27,222.15,37195133,52.546714389399995,53.76946013,52.3995990242,53.576521946099994,148780532,0.0,1.0,00:00:00+00:00
335,AAPL,2018-09-18,218.24,221.85,217.12,217.79,31571712,52.6335365722,53.504170127100004,52.363423114700005,52.5250088437,126286848,0.0,1.0,00:00:00+00:00
336,AAPL,2018-09-19,218.37,219.62,215.3,218.5,27123833,52.6648890271,52.9663549394,51.9244887463,52.696241481899996,108495332,0.0,1.0,00:00:00+00:00
337,AAPL,2018-09-20,220.03,222.28,219.15,220.24,26608794,53.0652357587,53.6078744009,52.85300375640001,53.115882031999995,106435176,0.0,1.0,00:00:00+00:00
338,AAPL,2018-09-21,217.66,221.36,217.29,220.78,96246748,52.4936563888,53.385995489399996,52.4044224788,53.246115306099995,384986992,0.0,1.0,00:00:00+00:00
339,AAPL,2018-09-24,220.79,221.26,216.63,216.82,27693358,53.2485270334,53.361878216499996,52.245248477,52.2910712957,110773432,0.0,1.0,00:00:00+00:00
340,AAPL,2018-09-25,222.19,222.82,219.7,219.75,24554379,53.586168855299995,53.738107675100004,52.9856487578,52.9977073943,98217516,0.0,1.0,00:00:00+00:00
341,AAPL,2018-09-26,220.42,223.75,219.76,221.0,23984706,53.159293123299996,53.9623983139,53.0001191216,53.2991733067,95938824,0.0,1.0,00:00:00+00:00
342,AAPL,2018-09-27,224.95,226.44,223.54,223.82,30181227,54.25180558979999,54.61115295729999,53.91175204060001,53.979280405,120724908,0.0,1.0,00:00:00+00:00
343,AAPL,2018-09-28,225.74,225.84,224.02,224.79,22929364,54.442332046400004,54.4664493194,54.027514951,54.213217953000004,91717456,0.0,1.0,00:00:00+00:00
344,AAPL,2018-10-01,227.26,229.42,226.35,227.95,23600802,54.8089145958,55.329847692399994,54.5894474116,54.97532377939999,94403208,0.0,1.0,00:00:00+00:00
345,AAPL,2018-10-02,229.28,230.0,226.63,227.25,24788170,55.296083510200006,55.469727875699995,54.656975776,54.806502868500004,99152680,0.0,1.0,00:00:00+00:00
346,AAPL,2018-10-03,232.07,233.47,229.78,230.05,28654799,55.9689554266,56.306597248500005,55.41666987520001,55.4817865122,114619196,0.0,1.0,00:00:00+00:00
347,AAPL,2018-10-04,227.99,232.35,226.73,230.78,32042000,54.984970688599994,56.036483791,54.681093049,55.657842605,128168000,0.0,1.0,00:00:00+00:00
348,AAPL,2018-10-05,224.29,228.41,220.58,227.96,33580463,54.092631588,55.08626323520001,53.197880760100006,54.9777355067,134321852,0.0,1.0,00:00:00+00:00
349,AAPL,2018-10-08,223.77,224.8,220.2,222.21,29663923,53.9672217685,54.2156296803,53.106235122799994,53.590992309899995,118655692,0.0,1.0,00:00:00+00:00
350,AAPL,2018-10-09,226.87,227.27,222.25,223.64,26891029,54.7148572312,54.811326323100005,53.600639218999994,53.935869313599994,107564116,0.0,1.0,00:00:00+00:00
351,AAPL,2018-10-10,216.36,226.35,216.05,225.46,41990554,52.18013184,54.5894474116,52.105368293699996,54.374803682,167962216,0.0,1.0,00:00:00+00:00
352,AAPL,2018-10-11,214.45,219.5,212.32,214.52,53124392,51.7194919259,52.937414211800004,51.2057940112,51.736374016999996,212497568,0.0,1.0,00:00:00+00:00
353,AAPL,2018-10-12,222.11,222.88,216.84,220.42,40337851,53.566875036899994,53.752578038900005,52.2958947503,53.159293123299996,161351404,0.0,1.0,00:00:00+00:00
354,AAPL,2018-10-15,217.36,221.83,217.27,221.16,30791007,52.421304569899995,53.4993466725,52.3995990242,53.3377609435,123164028,0.0,1.0,00:00:00+00:00
355,AAPL,2018-10-16,222.15,222.99,216.76,218.93,29183963,53.576521946099994,53.7791070392,52.2766009319,52.799945755799996,116735852,0.0,1.0,00:00:00+00:00
356,AAPL,2018-10-17,221.19,222.64,219.34,222.3,22885397,53.3449961254,53.6946965837,52.8988265751,53.6126978555,91541588,0.0,1.0,00:00:00+00:00
357,AAPL,2018-10-18,216.02,219.74,213.0,217.86,32581315,52.0981331118,52.995295667,51.3697914675,52.541890934799994,130325260,0.0,1.0,00:00:00+00:00
358,AAPL,2018-10-19,219.31,221.26,217.43,218.06,33078726,52.891591393199995,53.361878216499996,52.438186661,52.5901254808,132314904,0.0,1.0,00:00:00+00:00
359,AAPL,2018-10-22,220.65,223.36,218.94,219.79,28792082,53.2147628512,53.868340949200004,52.8023574831,53.0073543035,115168328,0.0,1.0,00:00:00+00:00
360,AAPL,2018-10-23,222.73,223.25,214.7,215.83,38767846,53.716402129399995,53.8418119489,51.7797851083,52.05231029310001,155071384,0.0,1.0,00:00:00+00:00
361,AAPL,2018-10-24,215.09,224.23,214.54,222.6,40925163,51.873842473,54.0781612242,51.741197471599996,53.6850496745,163700652,0.0,1.0,00:00:00+00:00
362,AAPL,2018-10-25,219.8,221.38,216.75,217.71,29855768,53.0097660308,53.390818943999996,52.2741892046,52.5057150253,119423072,0.0,1.0,00:00:00+00:00
363,AAPL,2018-10-26,216.3,220.19,212.67,215.9,47258375,52.1656614762,53.1038233955,51.290204466700004,52.0691923842,189033500,0.0,1.0,00:00:00+00:00
364,AAPL,2018-10-29,212.24,219.69,206.09,219.19,45935520,51.1865001928,52.9832370305,49.70328790399999,52.86265066560001,183742080,0.0,1.0,00:00:00+00:00
365,AAPL,2018-10-30,213.3,215.18,209.27,211.15,36659990,51.4421432865,51.8955480187,50.470217185,50.9236219172,146639960,0.0,1.0,00:00:00+00:00
366,AAPL,2018-10-31,218.86,220.45,216.62,216.88,38358933,52.7830636647,53.1665283052,52.242836749700004,52.3055416595,153435732,0.0,1.0,00:00:00+00:00
367,AAPL,2018-11-01,222.22,222.36,216.81,219.05,58323180,53.5934040372,53.6271682193,52.2886595684,52.8288864834,233292720,0.0,1.0,00:00:00+00:00
368,AAPL,2018-11-02,207.48,213.65,205.43,209.55,91328654,50.038517998500005,51.526553742,49.5441139022,50.53774554939999,365314616,0.0,1.0,00:00:00+00:00
369,AAPL,2018-11-05,201.59,204.39,198.17,204.3,66163669,48.618010619399996,49.2932942631,47.793199883199996,49.2715887174,264654676,0.0,1.0,00:00:00+00:00
370,AAPL,2018-11-06,203.77,204.72,201.69,201.92,31882881,49.14376717060001,49.37288126399999,48.6421278924,48.697597620299995,127531524,0.0,1.0,00:00:00+00:00
371,AAPL,2018-11-07,209.95,210.06,204.13,205.97,33424434,50.6342146413,50.6607436416,49.2305893534,49.674347176400005,133697736,0.0,1.0,00:00:00+00:00
372,AAPL,2018-11-08,208.49,210.12,206.75,209.98,25362636,50.4581585485,50.852646526,50.0370486829,50.8187641231,101450544,0.73,1.0,00:00:00+00:00
373,AAPL,2018-11-09,204.47,206.01,202.25,205.55,34365750,49.4852495487,49.8579559815,48.9479714444,49.746628086,137463000,0.0,1.0,00:00:00+00:00
374,AAPL,2018-11-12,194.17,199.85,193.79,199.0,51135518,46.992472758199995,48.367130250500004,46.900506235900004,48.16141566100001,204542072,0.0,1.0,00:00:00+00:00
375,AAPL,2018-11-13,192.23,197.18,191.45,191.63,46882936,46.52295945979999,47.72094442229999,46.334186071800005,46.377749161400004,187531744,0.0,1.0,00:00:00+00:00
376,AAPL,2018-11-14,186.8,194.48,185.93,193.9,60800957,45.2088062586,47.0674980791,44.9982513259,46.927128123900005,243203828,0.0,1.0,00:00:00+00:00
377,AAPL,2018-11-15,191.41,191.97,186.9,188.39,46478801,46.3245053853,46.460034997200005,45.2330079751,45.5936135496,185915204,0.0,1.0,00:00:00+00:00
378,AAPL,2018-11-16,193.53,194.97,189.46,190.5,36928253,46.8375817732,47.1860864895,45.8525719152,46.1042697659,147713012,0.0,1.0,00:00:00+00:00
379,AAPL,2018-11-19,185.86,190.7,184.99,190.0,41920872,44.9813101244,46.1526731987,44.770755191599996,45.9832611838,167683488,0.0,1.0,00:00:00+00:00
380,AAPL,2018-11-20,176.98,181.47,175.51,178.37,67825247,42.8321977069,43.9188547739,42.4764324757,43.168601565100005,271300988,0.0,1.0,00:00:00+00:00
381,AAPL,2018-11-21,176.78,180.27,176.55,179.73,31124210,42.783794274099996,43.628434176899994,42.7281303264,43.4977449083,124496840,0.0,1.0,00:00:00+00:00
382,AAPL,2018-11-23,172.29,176.595,172.1,174.94,23623972,41.6971372072,42.7390210987,41.651153946,42.3384826921,94495888,0.0,1.0,00:00:00+00:00
383,AAPL,2018-11-26,174.62,174.95,170.26,174.24,44998520,42.2610371996,42.340902863800004,41.205842364,42.1690706772,179994080,0.0,1.0,00:00:00+00:00
384,AAPL,2018-11-27,174.24,174.77,170.88,171.51,41387377,42.1690706772,42.2973397742,41.3558930058,41.5083638192,165549508,0.0,1.0,00:00:00+00:00
385,AAPL,2018-11-28,180.94,181.29,174.93,176.73,46062539,43.790585676899994,43.8752916843,42.3360625205,42.7716934159,184250156,0.0,1.0,00:00:00+00:00
386,AAPL,2018-11-29,179.55,182.8,177.7,182.66,41769992,43.4541818187,44.2407376021,43.006450065100005,44.2068551992,167079968,0.0,1.0,00:00:00+00:00
387,AAPL,2018-11-30,178.58,180.33,177.03,180.29,39531549,43.2194251695,43.6429552067,42.844298565100004,43.633274520200004,158126196,0.0,1.0,00:00:00+00:00
388,AAPL,2018-12-03,184.82,184.94,181.21,184.46,40798002,44.7296122737,44.7586543334,43.8559303112,44.6424860946,163192008,0.0,1.0,00:00:00+00:00
389,AAPL,2018-12-04,176.69,182.39,176.27,180.95,41344282,42.7620127293,44.141510564799994,42.6603655204,43.7930058485,165377128,0.0,1.0,00:00:00+00:00
390,AAPL,2018-12-06,174.72,174.78,170.42,171.76,43098410,42.285238916,42.2997599459,41.2445651103,41.5688681102,172393640,0.0,1.0,00:00:00+00:00
391,AAPL,2018-12-07,168.49,174.49,168.3,173.49,42281631,40.7774719835,42.2295749683,40.7314887223,41.9875578041,169126524,0.0,1.0,00:00:00+00:00
392,AAPL,2018-12-10,169.6,170.09,163.33,165.0,62025994,41.0461110357,41.1646994461,39.5286634166,39.9328320807,248103976,0.0,1.0,00:00:00+00:00
393,AAPL,2018-12-11,168.63,171.79,167.0,171.66,47281665,40.8113543865,41.576128625100004,40.416866409,41.5446663938,189126660,0.0,1.0,00:00:00+00:00
394,AAPL,2018-12-12,169.1,171.92,169.02,170.4,35627674,40.925102453600005,41.6075908565,40.9057410805,41.239724767,142510696,0.0,1.0,00:00:00+00:00
395,AAPL,2018-12-13,170.95,172.57,169.55,170.49,31897827,41.3728342073,41.7649020131,41.0340101775,41.2615063118,127591308,0.0,1.0,00:00:00+00:00
396,AAPL,2018-12-14,165.48,169.08,165.28,169.0,40703710,40.049000319499996,40.9202621103,40.0005968867,40.9009007372,162814840,0.0,1.0,00:00:00+00:00
397,AAPL,2018-12-17,163.94,168.35,162.73,165.45,44287922,39.6762938867,40.7435895805,39.3834531181,40.0417398046,177151688,0.0,1.0,00:00:00+00:00
398,AAPL,2018-12-18,166.07,167.53,164.39,165.38,33841518,40.191790446300004,40.5451355059,39.7852016106,40.0247986031,135366072,0.0,1.0,00:00:00+00:00
399,AAPL,2018-12-19,160.89,167.45,159.09,166.0,49047297,38.9381415361,40.5257741328,38.5025106407,40.1748492448,196189188,0.0,1.0,00:00:00+00:00
400,AAPL,2018-12-20,156.83,162.11,155.3,160.4,64772960,37.9555518498,39.2334024764,37.5852655887,38.819553125700004,259091840,0.0,1.0,00:00:00+00:00
401,AAPL,2018-12-21,150.73,158.16,149.63,156.86,95744384,36.4792471486,38.2774346781,36.2130282681,37.9628123647,382977536,0.0,1.0,00:00:00+00:00
402,AAPL,2018-12-24,146.83,151.55,146.59,148.15,37169232,35.5353802085,36.6777012232,35.4772960892,35.8548428652,148676928,0.0,1.0,00:00:00+00:00
403,AAPL,2018-12-26,157.17,157.23,146.72,148.3,58582544,38.037837685599996,38.0523587155,35.5087583205,35.8911454398,234330176,0.0,1.0,00:00:00+00:00
404,AAPL,2018-12-27,156.15,156.77,150.07,155.84,53117065,37.7909801782,37.94103082,36.319515820300005,37.7159548573,212468260,0.0,1.0,00:00:00+00:00
405,AAPL,2018-12-28,156.23,158.52,154.55,157.5,42291424,37.8103415513,38.3645608572,37.4037527156,38.1177033498,169165696,0.0,1.0,00:00:00+00:00
406,AAPL,2018-12-31,157.74,159.36,156.48,158.53,35003466,38.1757874692,38.567855275,37.870845842399994,38.3669810288,140013864,0.0,1.0,00:00:00+00:00
407,AAPL,2019-01-02,157.92,158.85,154.23,154.89,37039737,38.2193505587,38.4444265213,37.3263072231,37.4860385514,148158948,0.0,1.0,00:00:00+00:00
408,AAPL,2019-01-03,142.19,145.72,142.0,143.98,91312195,34.412420567,35.2667411564,34.3664373058,34.8456312908,365248780,0.0,1.0,00:00:00+00:00
409,AAPL,2019-01-04,148.26,148.55,143.8,144.53,58607070,35.8814647532,35.9516497308,34.8020682012,34.978740731100004,234428280,0.0,1.0,00:00:00+00:00
410,AAPL,2019-01-07,147.93,148.83,145.9,148.7,54777764,35.8015990891,36.0194145368,35.3103042459,35.9879523055,219111056,0.0,1.0,00:00:00+00:00
411,AAPL,2019-01-08,150.75,151.82,148.52,149.56,41025314,36.4840874919,36.7430458575,35.9443892159,36.1960870666,164101256,0.0,1.0,00:00:00+00:00
412,AAPL,2019-01-09,153.31,154.53,149.63,151.29,45099081,37.1036514321,37.3989123723,36.2130282681,36.6147767605,180396324,0.0,1.0,00:00:00+00:00
413,AAPL,2019-01-10,153.8,153.97,150.86,152.5,35780670,37.2222398425,37.2633827604,36.51070938,36.9076175291,143122680,0.0,1.0,00:00:00+00:00
414,AAPL,2019-01-11,152.29,153.7,151.51,152.88,27023241,36.8567939247,37.1980381261,36.6680205367,36.9995840515,108092964,0.0,1.0,00:00:00+00:00
415,AAPL,2019-01-14,150.0,151.27,149.22,150.85,32439186,36.3025746188,36.6099364173,36.1138012308,36.5082892083,129756744,0.0,1.0,00:00:00+00:00
416,AAPL,2019-01-15,153.07,153.39,150.05,150.27,28710324,37.0455673127,37.1230128052,36.314675477,36.3679192531,114841296,0.0,1.0,00:00:00+00:00
417,AAPL,2019-01-16,154.94,155.88,153.0,153.08,30569706,37.4981394096,37.7256355439,37.0286261112,37.047987484299995,122278824,0.0,1.0,00:00:00+00:00
418,AAPL,2019-01-17,155.86,157.66,153.26,154.2,29821160,37.7207952006,38.156426096,37.0915505739,37.3190467081,119284640,0.0,1.0,00:00:00+00:00
419,AAPL,2019-01-18,156.82,157.88,155.98,157.5,33751023,37.9531316782,38.2096698721,37.749837260300005,38.1177033498,135004092,0.0,1.0,00:00:00+00:00
420,AAPL,2019-01-22,153.3,156.73,152.62,156.41,30393970,37.1012312604,37.9313501334,36.9366595888,37.853904640900005,121575880,0.0,1.0,00:00:00+00:00
421,AAPL,2019-01-23,153.92,155.14,151.7,154.15,23130570,37.2512819022,37.5465428424,36.714003797800004,37.306945849899996,92522280,0.0,1.0,00:00:00+00:00
422,AAPL,2019-01-24,152.7,154.48,151.74,154.11,25441549,36.956020962,37.386811514099996,36.7236844844,37.2972651634,101766196,0.0,1.0,00:00:00+00:00
423,AAPL,2019-01-25,157.76,158.13,154.32,155.48,33547893,38.1806278124,38.270174163200004,37.3480887678,37.6288286782,134191572,0.0,1.0,00:00:00+00:00
424,AAPL,2019-01-28,156.3,156.33,153.66,155.79,26192058,37.8272827528,37.8345432677,37.188357439499995,37.7038539991,104768232,0.0,1.0,00:00:00+00:00
425,AAPL,2019-01-29,154.68,158.13,154.11,156.25,41587239,37.435214946900004,38.270174163200004,37.2972651634,37.8151818946,166348956,0.0,1.0,00:00:00+00:00
426,AAPL,2019-01-30,165.25,166.15,160.23,163.25,61109780,39.9933363717,40.2111518194,38.7784102078,39.5093020435,244439120,0.0,1.0,00:00:00+00:00
427,AAPL,2019-01-31,166.44,169.0,164.56,166.11,40739649,40.281336797,40.9009007372,39.8263445285,40.2014711329,162958596,0.0,1.0,00:00:00+00:00
428,AAPL,2019-02-01,166.52,168.98,165.93,166.96,32668138,40.3006981702,40.8960603939,40.1579080433,40.407185722399994,130672552,0.0,1.0,00:00:00+00:00
429,AAPL,2019-02-04,171.25,171.66,167.28,167.41,31495582,41.4454393565,41.5446663938,40.4846312149,40.516093446199996,125982328,0.0,1.0,00:00:00+00:00
430,AAPL,2019-02-05,174.18,175.08,172.35,172.86,36101628,42.154549647399996,42.3723650951,41.711658236999995,41.8350869907,144406512,0.0,1.0,00:00:00+00:00
431,AAPL,2019-02-06,174.24,175.57,172.85,174.65,28239591,42.1690706772,42.4909535055,41.8326668191,42.2682977145,112958364,0.0,1.0,00:00:00+00:00
432,AAPL,2019-02-07,170.94,173.94,170.34,172.4,31741690,41.3704140356,42.096465528,41.2252037371,41.7237590952,126966760,0.0,1.0,00:00:00+00:00
433,AAPL,2019-02-08,170.41,170.66,168.42,168.99,23819966,41.4188174684,41.4795809469,40.9351401798,41.0736809107,95279864,0.73,1.0,00:00:00+00:00
434,AAPL,2019-02-11,169.43,171.21,169.25,171.05,20993425,41.180624632800004,41.613260599600004,41.136874928299996,41.574371973299996,83973700,0.0,1.0,00:00:00+00:00
435,AAPL,2019-02-12,170.89,171.0,169.7,170.1,22283523,41.5354833471,41.5622192776,41.2462491896,41.3434707551,89134092,0.0,1.0,00:00:00+00:00
436,AAPL,2019-02-13,170.18,172.48,169.92,171.39,22490233,41.3629150682,41.9219390702,41.2997210506,41.6570103041,89960932,0.0,1.0,00:00:00+00:00
437,AAPL,2019-02-14,170.8,171.26,169.38,169.71,21835747,41.5136084949,41.6254132953,41.1684719371,41.2486797287,87342988,0.0,1.0,00:00:00+00:00
438,AAPL,2019-02-15,170.42,171.7,169.75,171.25,24626814,41.4212480076,41.7323570174,41.2584018853,41.6229827561,98507256,0.0,1.0,00:00:00+00:00
439,AAPL,2019-02-19,170.93,171.44,169.49,169.71,18972826,41.5452055037,41.6691629998,41.195207867600004,41.2486797287,75891304,0.0,1.0,00:00:00+00:00
440,AAPL,2019-02-20,172.03,173.32,170.99,171.19,26114362,41.812564809,42.1261043579,41.559788738499996,41.6083995213,104457448,0.0,1.0,00:00:00+00:00
441,AAPL,2019-02-21,171.06,172.37,170.3,171.8,17249670,41.5768025125,41.8952031397,41.3920815379,41.756662408800004,68998680,0.0,1.0,00:00:00+00:00
442,AAPL,2019-02-22,172.97,173.0,171.38,171.58,18913154,42.041035488,42.0483271054,41.6545797649,41.7031905477,75652616,0.0,1.0,00:00:00+00:00
443,AAPL,2019-02-25,174.23,175.87,173.95,174.16,21873358,42.347283419600004,42.7458918384,42.279228323699996,42.3302696456,87493432,0.0,1.0,00:00:00+00:00
444,AAPL,2019-02-26,174.33,175.3,173.17,173.71,17070211,42.3715888109,42.6073511074,42.089646270799996,42.2208953843,68280844,0.0,1.0,00:00:00+00:00
445,AAPL,2019-02-27,174.87,175.0,172.73,173.21,27835389,42.5028379244,42.5344349333,41.9827025487,42.099368427399995,111341556,0.0,1.0,00:00:00+00:00
446,AAPL,2019-02-28,173.15,174.91,172.92,174.32,28215416,42.0847851925,42.512560081,42.0288827923,42.369158271799996,112861664,0.0,1.0,00:00:00+00:00
447,AAPL,2019-03-01,174.97,175.15,172.89,174.28,25886167,42.5271433158,42.570893020300005,42.021591174899996,42.3594361152,103544668,0.0,1.0,00:00:00+00:00
448,AAPL,2019-03-04,175.85,177.75,173.97,175.69,27436203,42.7410307601,43.202833196499995,42.2840894019,42.7021421339,109744812,0.0,1.0,00:00:00+00:00
449,AAPL,2019-03-05,175.53,176.0,174.54,175.94,19737419,42.663253507600004,42.7774888472,42.4226301329,42.7629056123,78949676,0.0,1.0,00:00:00+00:00
450,AAPL,2019-03-06,174.52,175.49,173.94,174.67,20810384,42.4177690546,42.6535313511,42.2767977845,42.4542271417,83241536,0.0,1.0,00:00:00+00:00
451,AAPL,2019-03-07,172.5,174.44,172.02,173.87,24796374,41.9268001485,42.3983247415,41.8101342698,42.2597840105,99185496,0.0,1.0,00:00:00+00:00
452,AAPL,2019-03-08,172.91,173.07,169.5,170.32,23999358,42.0264522532,42.0653408794,41.197638406799996,41.3969426162,95997432,0.0,1.0,00:00:00+00:00
453,AAPL,2019-03-11,178.9,179.12,175.35,175.49,32011034,43.4823451975,43.5358170585,42.6195038031,42.6535313511,128044136,0.0,1.0,00:00:00+00:00
454,AAPL,2019-03-12,180.91,182.67,179.37,180.0,32467584,43.9708835644,44.3986584529,43.596580537,43.7497045028,129870336,0.0,1.0,00:00:00+00:00
455,AAPL,2019-03-13,181.71,183.3,180.92,182.25,31032524,44.1653266956,44.5517824187,43.973314103599996,44.2965758091,124130096,0.0,1.0,00:00:00+00:00
456,AAPL,2019-03-14,183.73,184.1,182.56,183.9,23579508,44.6562956016,44.746225549799995,44.3719225224,44.697614767,94318032,0.0,1.0,00:00:00+00:00
457,AAPL,2019-03-15,186.12,187.33,183.74,184.85,39042912,45.2371944559,45.5312896917,44.6587261408,44.92851598520001,156171648,0.0,1.0,00:00:00+00:00
458,AAPL,2019-03-18,188.02,188.39,185.79,185.8,26219832,45.698996892299995,45.7889268404,45.1569866643,45.159417203400004,104879328,0.0,1.0,00:00:00+00:00
459,AAPL,2019-03-19,186.53,188.99,185.92,188.35,31646369,45.3368465606,45.9347591888,45.188583673100005,45.779204683900005,126585476,0.0,1.0,00:00:00+00:00
460,AAPL,2019-03-20,188.16,189.49,184.73,186.23,31035231,45.733024440200005,46.0562861457,44.8993495155,45.263930386400006,124140924,0.0,1.0,00:00:00+00:00
461,AAPL,2019-03-21,195.09,196.33,189.81,190.02,51034237,47.417388063599994,47.7187749168,46.1340633982,46.1851047201,204136948,0.0,1.0,00:00:00+00:00
462,AAPL,2019-03-22,191.05,197.69,190.78,195.34,42407666,46.435450251400006,48.0493282397,46.369825694700005,47.4781515421,169630664,0.0,1.0,00:00:00+00:00
463,AAPL,2019-03-25,188.74,191.98,186.6,191.51,43845293,45.873995710299994,46.6614903914,45.3538603345,46.5472550518,175381172,0.0,1.0,00:00:00+00:00
464,AAPL,2019-03-26,186.79,192.88,184.58,191.66,49800538,45.4000405782,46.8802389139,44.862891428500006,46.5837131389,199202152,0.0,1.0,00:00:00+00:00
465,AAPL,2019-03-27,188.47,189.76,186.55,188.75,29848427,45.808371153500005,46.1219107025,45.341707638900004,45.8764262494,119393708,0.0,1.0,00:00:00+00:00
466,AAPL,2019-03-28,188.72,189.56,187.53,188.95,20780363,45.869134632,46.073299919700005,45.5799004745,45.9250370322,83121452,0.0,1.0,00:00:00+00:00
467,AAPL,2019-03-29,189.95,190.08,188.54,189.83,23563961,46.168090946099994,46.1996879549,45.8253849275,46.138924476499994,94255844,0.0,1.0,00:00:00+00:00
468,AAPL,2019-04-01,191.24,191.68,188.38,191.64,27861964,46.4816304951,46.588574217200005,45.7864963013,46.578852060600006,111447856,0.0,1.0,00:00:00+00:00
469,AAPL,2019-04-02,194.02,194.46,191.05,191.09,22765732,47.157320375699996,47.264264097799995,46.435450251400006,46.445172408000005,91062928,0.0,1.0,00:00:00+00:00
470,AAPL,2019-04-03,195.35,196.5,193.15,193.25,23271830,47.4805820812,47.760094082200006,46.9458634706,46.970168862,93087320,0.0,1.0,00:00:00+00:00
471,AAPL,2019-04-04,195.69,196.37,193.14,194.79,19114275,47.5632204119,47.7284970734,46.9434329315,47.3444718894,76457100,0.0,1.0,00:00:00+00:00
472,AAPL,2019-04-05,197.0,197.1,195.93,196.45,18526644,47.8816210392,47.9059264305,47.6215533513,47.747941386499996,74106576,0.0,1.0,00:00:00+00:00
